states,year,quarter,trans_type,trans_counts,amount,brand,user_counts,percentage,level
ladakh,2021,1,Peer-to-peer payments,141894,869999786.1513934,OnePlus,1531.0,0.021896766258098,state_aggregated
ladakh,2021,1,Peer-to-peer payments,141894,869999786.1513934,Huawei,941.0,0.013458430469543,state_aggregated
ladakh,2021,1,Peer-to-peer payments,141894,869999786.1513934,Motorola,924.0,0.01321529198072,state_aggregated
ladakh,2021,1,Peer-to-peer payments,141894,869999786.1513934,Lenovo,520.0,0.007437177305167,state_aggregated
ladakh,2021,1,Peer-to-peer payments,141894,869999786.1513934,Others,2454.0,0.03509775597477,state_aggregated
ladakh,2021,1,Recharge & bill payments,72719,35459532.4121063,Xiaomi,20199.0,0.288891431513608,state_aggregated
ladakh,2021,1,Recharge & bill payments,72719,35459532.4121063,Vivo,15183.0,0.217151275046839,state_aggregated
ladakh,2021,1,Recharge & bill payments,72719,35459532.4121063,Samsung,12232.0,0.174945293840014,state_aggregated
ladakh,2021,1,Recharge & bill payments,72719,35459532.4121063,Oppo,10382.0,0.148486105350477,state_aggregated
ladakh,2021,1,Recharge & bill payments,72719,35459532.4121063,Realme,3940.0,0.056350920350691,state_aggregated
ladakh,2021,1,Recharge & bill payments,72719,35459532.4121063,Apple,1613.0,0.023069551910067,state_aggregated
ladakh,2021,1,Recharge & bill payments,72719,35459532.4121063,OnePlus,1531.0,0.021896766258098,state_aggregated
ladakh,2021,1,Recharge & bill payments,72719,35459532.4121063,Huawei,941.0,0.013458430469543,state_aggregated
ladakh,2021,1,Recharge & bill payments,72719,35459532.4121063,Motorola,924.0,0.01321529198072,state_aggregated
ladakh,2021,1,Recharge & bill payments,72719,35459532.4121063,Lenovo,520.0,0.007437177305167,state_aggregated
ladakh,2021,1,Recharge & bill payments,72719,35459532.4121063,Others,2454.0,0.03509775597477,state_aggregated
ladakh,2021,1,Merchant payments,58875,74977913.47237433,Xiaomi,20199.0,0.288891431513608,state_aggregated
ladakh,2021,1,Merchant payments,58875,74977913.47237433,Vivo,15183.0,0.217151275046839,state_aggregated
ladakh,2021,1,Merchant payments,58875,74977913.47237433,Samsung,12232.0,0.174945293840014,state_aggregated
ladakh,2021,1,Merchant payments,58875,74977913.47237433,Oppo,10382.0,0.148486105350477,state_aggregated
ladakh,2021,1,Merchant payments,58875,74977913.47237433,Realme,3940.0,0.056350920350691,state_aggregated
ladakh,2021,1,Merchant payments,58875,74977913.47237433,Apple,1613.0,0.023069551910067,state_aggregated
ladakh,2021,1,Merchant payments,58875,74977913.47237433,OnePlus,1531.0,0.021896766258098,state_aggregated
ladakh,2021,1,Merchant payments,58875,74977913.47237433,Huawei,941.0,0.013458430469543,state_aggregated
ladakh,2021,1,Merchant payments,58875,74977913.47237433,Motorola,924.0,0.01321529198072,state_aggregated
ladakh,2021,1,Merchant payments,58875,74977913.47237433,Lenovo,520.0,0.007437177305167,state_aggregated
ladakh,2021,1,Merchant payments,58875,74977913.47237433,Others,2454.0,0.03509775597477,state_aggregated
ladakh,2021,1,Financial Services,629,1455016.148284281,Xiaomi,20199.0,0.288891431513608,state_aggregated
ladakh,2021,1,Financial Services,629,1455016.148284281,Vivo,15183.0,0.217151275046839,state_aggregated
ladakh,2021,1,Financial Services,629,1455016.148284281,Samsung,12232.0,0.174945293840014,state_aggregated
ladakh,2021,1,Financial Services,629,1455016.148284281,Oppo,10382.0,0.148486105350477,state_aggregated
ladakh,2021,1,Financial Services,629,1455016.148284281,Realme,3940.0,0.056350920350691,state_aggregated
ladakh,2021,1,Financial Services,629,1455016.148284281,Apple,1613.0,0.023069551910067,state_aggregated
ladakh,2021,1,Financial Services,629,1455016.148284281,OnePlus,1531.0,0.021896766258098,state_aggregated
ladakh,2021,1,Financial Services,629,1455016.148284281,Huawei,941.0,0.013458430469543,state_aggregated
ladakh,2021,1,Financial Services,629,1455016.148284281,Motorola,924.0,0.01321529198072,state_aggregated
ladakh,2021,1,Financial Services,629,1455016.148284281,Lenovo,520.0,0.007437177305167,state_aggregated
ladakh,2021,1,Financial Services,629,1455016.148284281,Others,2454.0,0.03509775597477,state_aggregated
ladakh,2021,1,Others,1298,1527565.0627209258,Xiaomi,20199.0,0.288891431513608,state_aggregated
ladakh,2021,1,Others,1298,1527565.0627209258,Vivo,15183.0,0.217151275046839,state_aggregated
ladakh,2021,1,Others,1298,1527565.0627209258,Samsung,12232.0,0.174945293840014,state_aggregated
ladakh,2021,1,Others,1298,1527565.0627209258,Oppo,10382.0,0.148486105350477,state_aggregated
ladakh,2021,1,Others,1298,1527565.0627209258,Realme,3940.0,0.056350920350691,state_aggregated
ladakh,2021,1,Others,1298,1527565.0627209258,Apple,1613.0,0.023069551910067,state_aggregated
ladakh,2021,1,Others,1298,1527565.0627209258,OnePlus,1531.0,0.021896766258098,state_aggregated
ladakh,2021,1,Others,1298,1527565.0627209258,Huawei,941.0,0.013458430469543,state_aggregated
ladakh,2021,1,Others,1298,1527565.0627209258,Motorola,924.0,0.01321529198072,state_aggregated
ladakh,2021,1,Others,1298,1527565.0627209258,Lenovo,520.0,0.007437177305167,state_aggregated
ladakh,2021,1,Others,1298,1527565.0627209258,Others,2454.0,0.03509775597477,state_aggregated
ladakh,2021,2,Peer-to-peer payments,209818,1259044412.435873,Xiaomi,21227.0,0.282845645453576,state_aggregated
ladakh,2021,2,Peer-to-peer payments,209818,1259044412.435873,Vivo,16463.0,0.219366272252425,state_aggregated
ladakh,2021,2,Peer-to-peer payments,209818,1259044412.435873,Samsung,13134.0,0.175007994883274,state_aggregated
ladakh,2021,2,Peer-to-peer payments,209818,1259044412.435873,Oppo,11029.0,0.14695927939452,state_aggregated
ladakh,2021,2,Peer-to-peer payments,209818,1259044412.435873,Realme,4715.0,0.062826457733717,state_aggregated
ladakh,2021,2,Peer-to-peer payments,209818,1259044412.435873,Apple,1823.0,0.024291120349642,state_aggregated
ladakh,2021,2,Peer-to-peer payments,209818,1259044412.435873,OnePlus,1741.0,0.023198486302099,state_aggregated
ladakh,2021,2,Peer-to-peer payments,209818,1259044412.435873,Motorola,922.0,0.012285470632128,state_aggregated
ladakh,2021,2,Peer-to-peer payments,209818,1259044412.435873,Huawei,894.0,0.011912376079309,state_aggregated
ladakh,2021,2,Peer-to-peer payments,209818,1259044412.435873,Lenovo,490.0,0.006529154674341,state_aggregated
ladakh,2021,2,Peer-to-peer payments,209818,1259044412.435873,Others,2610.0,0.034777742244963,state_aggregated
ladakh,2021,2,Recharge & bill payments,95458,44754721.82815342,Xiaomi,21227.0,0.282845645453576,state_aggregated
ladakh,2021,2,Recharge & bill payments,95458,44754721.82815342,Vivo,16463.0,0.219366272252425,state_aggregated
ladakh,2021,2,Recharge & bill payments,95458,44754721.82815342,Samsung,13134.0,0.175007994883274,state_aggregated
ladakh,2021,2,Recharge & bill payments,95458,44754721.82815342,Oppo,11029.0,0.14695927939452,state_aggregated
ladakh,2021,2,Recharge & bill payments,95458,44754721.82815342,Realme,4715.0,0.062826457733717,state_aggregated
ladakh,2021,2,Recharge & bill payments,95458,44754721.82815342,Apple,1823.0,0.024291120349642,state_aggregated
ladakh,2021,2,Recharge & bill payments,95458,44754721.82815342,OnePlus,1741.0,0.023198486302099,state_aggregated
ladakh,2021,2,Recharge & bill payments,95458,44754721.82815342,Motorola,922.0,0.012285470632128,state_aggregated
ladakh,2021,2,Recharge & bill payments,95458,44754721.82815342,Huawei,894.0,0.011912376079309,state_aggregated
ladakh,2021,2,Recharge & bill payments,95458,44754721.82815342,Lenovo,490.0,0.006529154674341,state_aggregated
ladakh,2021,2,Recharge & bill payments,95458,44754721.82815342,Others,2610.0,0.034777742244963,state_aggregated
ladakh,2021,2,Merchant payments,92078,119608470.04115532,Xiaomi,21227.0,0.282845645453576,state_aggregated
ladakh,2021,2,Merchant payments,92078,119608470.04115532,Vivo,16463.0,0.219366272252425,state_aggregated
ladakh,2021,2,Merchant payments,92078,119608470.04115532,Samsung,13134.0,0.175007994883274,state_aggregated
ladakh,2021,2,Merchant payments,92078,119608470.04115532,Oppo,11029.0,0.14695927939452,state_aggregated
ladakh,2021,2,Merchant payments,92078,119608470.04115532,Realme,4715.0,0.062826457733717,state_aggregated
ladakh,2021,2,Merchant payments,92078,119608470.04115532,Apple,1823.0,0.024291120349642,state_aggregated
ladakh,2021,2,Merchant payments,92078,119608470.04115532,OnePlus,1741.0,0.023198486302099,state_aggregated
ladakh,2021,2,Merchant payments,92078,119608470.04115532,Motorola,922.0,0.012285470632128,state_aggregated
ladakh,2021,2,Merchant payments,92078,119608470.04115532,Huawei,894.0,0.011912376079309,state_aggregated
ladakh,2021,2,Merchant payments,92078,119608470.04115532,Lenovo,490.0,0.006529154674341,state_aggregated
ladakh,2021,2,Merchant payments,92078,119608470.04115532,Others,2610.0,0.034777742244963,state_aggregated
ladakh,2021,2,Financial Services,755,1756762.1471181023,Xiaomi,21227.0,0.282845645453576,state_aggregated
ladakh,2021,2,Financial Services,755,1756762.1471181023,Vivo,16463.0,0.219366272252425,state_aggregated
ladakh,2021,2,Financial Services,755,1756762.1471181023,Samsung,13134.0,0.175007994883274,state_aggregated
ladakh,2021,2,Financial Services,755,1756762.1471181023,Oppo,11029.0,0.14695927939452,state_aggregated
ladakh,2021,2,Financial Services,755,1756762.1471181023,Realme,4715.0,0.062826457733717,state_aggregated
ladakh,2021,2,Financial Services,755,1756762.1471181023,Apple,1823.0,0.024291120349642,state_aggregated
ladakh,2021,2,Financial Services,755,1756762.1471181023,OnePlus,1741.0,0.023198486302099,state_aggregated
ladakh,2021,2,Financial Services,755,1756762.1471181023,Motorola,922.0,0.012285470632128,state_aggregated
ladakh,2021,2,Financial Services,755,1756762.1471181023,Huawei,894.0,0.011912376079309,state_aggregated
ladakh,2021,2,Financial Services,755,1756762.1471181023,Lenovo,490.0,0.006529154674341,state_aggregated
ladakh,2021,2,Financial Services,755,1756762.1471181023,Others,2610.0,0.034777742244963,state_aggregated
ladakh,2021,2,Others,1607,2094729.0180191216,Xiaomi,21227.0,0.282845645453576,state_aggregated
ladakh,2021,2,Others,1607,2094729.0180191216,Vivo,16463.0,0.219366272252425,state_aggregated
ladakh,2021,2,Others,1607,2094729.0180191216,Samsung,13134.0,0.175007994883274,state_aggregated
ladakh,2021,2,Others,1607,2094729.0180191216,Oppo,11029.0,0.14695927939452,state_aggregated
ladakh,2021,2,Others,1607,2094729.0180191216,Realme,4715.0,0.062826457733717,state_aggregated
ladakh,2021,2,Others,1607,2094729.0180191216,Apple,1823.0,0.024291120349642,state_aggregated
ladakh,2021,2,Others,1607,2094729.0180191216,OnePlus,1741.0,0.023198486302099,state_aggregated
ladakh,2021,2,Others,1607,2094729.0180191216,Motorola,922.0,0.012285470632128,state_aggregated
ladakh,2021,2,Others,1607,2094729.0180191216,Huawei,894.0,0.011912376079309,state_aggregated
ladakh,2021,2,Others,1607,2094729.0180191216,Lenovo,490.0,0.006529154674341,state_aggregated
ladakh,2021,2,Others,1607,2094729.0180191216,Others,2610.0,0.034777742244963,state_aggregated
ladakh,2021,3,Peer-to-peer payments,330919,1917311078.128726,Xiaomi,22384.0,0.275631079916266,state_aggregated
ladakh,2021,3,Peer-to-peer payments,330919,1917311078.128726,Vivo,18124.0,0.223174485900751,state_aggregated
ladakh,2021,3,Peer-to-peer payments,330919,1917311078.128726,Samsung,13661.0,0.168218199729097,state_aggregated
ladakh,2021,3,Peer-to-peer payments,330919,1917311078.128726,Oppo,12095.0,0.148934860238886,state_aggregated
ladakh,2021,3,Peer-to-peer payments,330919,1917311078.128726,Realme,5579.0,0.068698436153183,state_aggregated
ladakh,2021,3,Peer-to-peer payments,330919,1917311078.128726,OnePlus,2176.0,0.026794729713089,state_aggregated
ladakh,2021,3,Peer-to-peer payments,330919,1917311078.128726,Apple,2004.0,0.024676763945326,state_aggregated
ladakh,2021,3,Peer-to-peer payments,330919,1917311078.128726,Huawei,1013.0,0.012473833271764,state_aggregated
ladakh,2021,3,Peer-to-peer payments,330919,1917311078.128726,Motorola,910.0,0.011205516561999,state_aggregated
ladakh,2021,3,Peer-to-peer payments,330919,1917311078.128726,Lenovo,476.0,0.005861347124738,state_aggregated
ladakh,2021,3,Peer-to-peer payments,330919,1917311078.128726,Others,2788.0,0.034330747444895,state_aggregated
ladakh,2021,3,Merchant payments,135108,233260756.50887147,Xiaomi,22384.0,0.275631079916266,state_aggregated
ladakh,2021,3,Merchant payments,135108,233260756.50887147,Vivo,18124.0,0.223174485900751,state_aggregated
ladakh,2021,3,Merchant payments,135108,233260756.50887147,Samsung,13661.0,0.168218199729097,state_aggregated
ladakh,2021,3,Merchant payments,135108,233260756.50887147,Oppo,12095.0,0.148934860238886,state_aggregated
ladakh,2021,3,Merchant payments,135108,233260756.50887147,Realme,5579.0,0.068698436153183,state_aggregated
ladakh,2021,3,Merchant payments,135108,233260756.50887147,OnePlus,2176.0,0.026794729713089,state_aggregated
ladakh,2021,3,Merchant payments,135108,233260756.50887147,Apple,2004.0,0.024676763945326,state_aggregated
ladakh,2021,3,Merchant payments,135108,233260756.50887147,Huawei,1013.0,0.012473833271764,state_aggregated
ladakh,2021,3,Merchant payments,135108,233260756.50887147,Motorola,910.0,0.011205516561999,state_aggregated
ladakh,2021,3,Merchant payments,135108,233260756.50887147,Lenovo,476.0,0.005861347124738,state_aggregated
ladakh,2021,3,Merchant payments,135108,233260756.50887147,Others,2788.0,0.034330747444895,state_aggregated
ladakh,2021,3,Recharge & bill payments,121856,58750081.8151172,Xiaomi,22384.0,0.275631079916266,state_aggregated
ladakh,2021,3,Recharge & bill payments,121856,58750081.8151172,Vivo,18124.0,0.223174485900751,state_aggregated
ladakh,2021,3,Recharge & bill payments,121856,58750081.8151172,Samsung,13661.0,0.168218199729097,state_aggregated
ladakh,2021,3,Recharge & bill payments,121856,58750081.8151172,Oppo,12095.0,0.148934860238886,state_aggregated
ladakh,2021,3,Recharge & bill payments,121856,58750081.8151172,Realme,5579.0,0.068698436153183,state_aggregated
ladakh,2021,3,Recharge & bill payments,121856,58750081.8151172,OnePlus,2176.0,0.026794729713089,state_aggregated
ladakh,2021,3,Recharge & bill payments,121856,58750081.8151172,Apple,2004.0,0.024676763945326,state_aggregated
ladakh,2021,3,Recharge & bill payments,121856,58750081.8151172,Huawei,1013.0,0.012473833271764,state_aggregated
ladakh,2021,3,Recharge & bill payments,121856,58750081.8151172,Motorola,910.0,0.011205516561999,state_aggregated
ladakh,2021,3,Recharge & bill payments,121856,58750081.8151172,Lenovo,476.0,0.005861347124738,state_aggregated
ladakh,2021,3,Recharge & bill payments,121856,58750081.8151172,Others,2788.0,0.034330747444895,state_aggregated
ladakh,2021,3,Financial Services,900,1911625.5446910744,Xiaomi,22384.0,0.275631079916266,state_aggregated
ladakh,2021,3,Financial Services,900,1911625.5446910744,Vivo,18124.0,0.223174485900751,state_aggregated
ladakh,2021,3,Financial Services,900,1911625.5446910744,Samsung,13661.0,0.168218199729097,state_aggregated
ladakh,2021,3,Financial Services,900,1911625.5446910744,Oppo,12095.0,0.148934860238886,state_aggregated
ladakh,2021,3,Financial Services,900,1911625.5446910744,Realme,5579.0,0.068698436153183,state_aggregated
ladakh,2021,3,Financial Services,900,1911625.5446910744,OnePlus,2176.0,0.026794729713089,state_aggregated
ladakh,2021,3,Financial Services,900,1911625.5446910744,Apple,2004.0,0.024676763945326,state_aggregated
ladakh,2021,3,Financial Services,900,1911625.5446910744,Huawei,1013.0,0.012473833271764,state_aggregated
ladakh,2021,3,Financial Services,900,1911625.5446910744,Motorola,910.0,0.011205516561999,state_aggregated
ladakh,2021,3,Financial Services,900,1911625.5446910744,Lenovo,476.0,0.005861347124738,state_aggregated
ladakh,2021,3,Financial Services,900,1911625.5446910744,Others,2788.0,0.034330747444895,state_aggregated
ladakh,2021,3,Others,2204,2751201.9371823343,Xiaomi,22384.0,0.275631079916266,state_aggregated
ladakh,2021,3,Others,2204,2751201.9371823343,Vivo,18124.0,0.223174485900751,state_aggregated
ladakh,2021,3,Others,2204,2751201.9371823343,Samsung,13661.0,0.168218199729097,state_aggregated
ladakh,2021,3,Others,2204,2751201.9371823343,Oppo,12095.0,0.148934860238886,state_aggregated
ladakh,2021,3,Others,2204,2751201.9371823343,Realme,5579.0,0.068698436153183,state_aggregated
ladakh,2021,3,Others,2204,2751201.9371823343,OnePlus,2176.0,0.026794729713089,state_aggregated
ladakh,2021,3,Others,2204,2751201.9371823343,Apple,2004.0,0.024676763945326,state_aggregated
ladakh,2021,3,Others,2204,2751201.9371823343,Huawei,1013.0,0.012473833271764,state_aggregated
ladakh,2021,3,Others,2204,2751201.9371823343,Motorola,910.0,0.011205516561999,state_aggregated
ladakh,2021,3,Others,2204,2751201.9371823343,Lenovo,476.0,0.005861347124738,state_aggregated
ladakh,2021,3,Others,2204,2751201.9371823343,Others,2788.0,0.034330747444895,state_aggregated
ladakh,2021,4,Peer-to-peer payments,337120,1804428550.1884868,Xiaomi,23462.0,0.269501590911701,state_aggregated
ladakh,2021,4,Peer-to-peer payments,337120,1804428550.1884868,Vivo,19473.0,0.223681036562252,state_aggregated
ladakh,2021,4,Peer-to-peer payments,337120,1804428550.1884868,Samsung,14073.0,0.161652710293256,state_aggregated
ladakh,2021,4,Peer-to-peer payments,337120,1804428550.1884868,Oppo,12900.0,0.148178779420379,state_aggregated
ladakh,2021,4,Peer-to-peer payments,337120,1804428550.1884868,Realme,6879.0,0.079017195630449,state_aggregated
ladakh,2021,4,Peer-to-peer payments,337120,1804428550.1884868,OnePlus,2678.0,0.030761455138587,state_aggregated
ladakh,2021,4,Peer-to-peer payments,337120,1804428550.1884868,Apple,2358.0,0.027085702470794,state_aggregated
ladakh,2021,4,Peer-to-peer payments,337120,1804428550.1884868,Huawei,958.0,0.011004284549203,state_aggregated
